0.1,543.003,0.10325
0.11,511.705,0.0494156
0.12,467.945,0.0738507
0.13,408.945,0.121456
0.14,361.827,0.141563
0.15000000000000002,330.008,0.200687
0.16000000000000003,278.423,0.629283
0.17000000000000004,219.589,1.05706
0.18000000000000005,192.885,0.970214
0.19000000000000006,134.489,2.706
0.20000000000000007,104.515,5.88532
0.21000000000000008,77.5755,11.7814
0.22000000000000008,45.7525,24.9763
0.2300000000000001,20.7853,54.2746
0.2400000000000001,10.3515,95.7067
0.2500000000000001,5.29202,118.656
0.2600000000000001,4.03535,155.29
0.27000000000000013,3.66846,190.422
0.28000000000000014,3.3695,218.33
0.29000000000000015,3.04925,237.812
0.30000000000000016,2.97359,265.838
0.31000000000000016,2.86299,286.642
0.3200000000000002,2.87356,310.581
0.3300000000000002,2.86629,327.808
0.3400000000000002,2.86561,344.609
0.3500000000000002,2.85526,364.579
0.3600000000000002,2.85639,385.617
0.3700000000000002,2.84248,403.533
0.3800000000000002,2.84481,417.029
0.39000000000000024,2.85044,439.438
0.40000000000000024,2.84626,445.661
0.41000000000000025,2.82718,461.032
0.42000000000000026,2.84081,478.929
0.43000000000000027,2.82571,485.878
0.4400000000000003,2.81658,497.523
0.4500000000000003,2.83111,515.383
0.4600000000000003,2.82147,534.562
0.4700000000000003,2.81096,535.31
0.4800000000000003,2.81421,546.901
0.4900000000000003,2.81773,548.987
0.5000000000000003,2.83745,562.989
0.5100000000000003,2.79791,568.191
0.5200000000000004,2.82834,576.253
0.5300000000000004,2.83014,589.816
0.5400000000000004,2.81572,592.388
0.5500000000000004,2.8184,604.368
0.5600000000000004,2.82445,605.156
0.5700000000000004,2.82177,618.946
0.5800000000000004,2.80626,617.974
0.5900000000000004,2.82326,630.12
0.6000000000000004,2.82227,637.064
0.6100000000000004,2.8226,637.769
0.6200000000000004,2.81275,647.833
0.6300000000000004,2.82182,649.408
0.6400000000000005,2.82591,657.026
0.6500000000000005,2.8205,661.933
0.6600000000000005,2.81341,662.317
0.6700000000000005,2.81729,672.906
0.6800000000000005,2.82501,677.764
0.6900000000000005,2.80575,677.183
0.7000000000000005,2.81538,690.04
0.7100000000000005,2.82296,688.934
0.7200000000000005,2.81578,700.258
0.7300000000000005,2.8157,692.091
0.7400000000000005,2.82562,709.092
0.7500000000000006,2.81588,705.63
0.7600000000000006,2.81674,710.837
0.7700000000000006,2.81348,715.961
0.7800000000000006,2.82561,720.809
0.7900000000000006,2.81932,719.386
0.8000000000000006,2.81578,722.135
0.8100000000000006,2.80835,727.006
0.8200000000000006,2.82467,730.645
0.8300000000000006,2.83012,736.532
0.8400000000000006,2.81449,743.636
0.8500000000000006,2.82117,745.951
0.8600000000000007,2.82716,751.559
0.8700000000000007,2.81022,747.446
0.8800000000000007,2.81932,748.397
0.8900000000000007,2.82919,755.69
0.9000000000000007,2.82694,753.326
0.9100000000000007,2.81017,756.363
0.9200000000000007,2.83596,762.747
0.9300000000000007,2.80931,760.36
0.9400000000000007,2.80615,765.345
0.9500000000000007,2.81347,771.106
0.9600000000000007,2.81477,771.239
0.9700000000000008,2.81639,775.547
0.9800000000000008,2.81622,776.718
0.9900000000000008,2.83375,781.488
1.0000000000000007,2.80431,780.198
1.0100000000000007,2.83639,784.158
1.0200000000000007,2.8261,782.613
1.0300000000000007,2.82648,786.401
1.0400000000000007,2.81646,789.901
1.0500000000000007,2.81869,792.224
1.0600000000000007,2.80347,795.977
1.0700000000000007,2.80832,795.794
1.0800000000000007,2.82459,802.621
1.0900000000000007,2.81348,803.582
1.1000000000000008,2.81302,799.283
1.1100000000000008,2.81826,803.029
1.1200000000000008,2.81222,804.469
1.1300000000000008,2.83635,810.619
1.1400000000000008,2.80624,810.616
1.1500000000000008,2.80936,807.424
1.1600000000000008,2.82432,814.048
1.1700000000000008,2.82332,814.522
1.1800000000000008,2.81682,813.713
1.1900000000000008,2.79775,818.548
1.2000000000000008,2.8198,815.081
1.2100000000000009,2.82086,814.263
1.2200000000000009,2.81281,825.317
1.2300000000000009,2.82151,824.947
1.2400000000000009,2.79706,820.396
1.2500000000000009,2.81122,822.873
1.260000000000001,2.81191,828.508
1.270000000000001,2.82221,826.518
1.280000000000001,2.79792,831.865
1.290000000000001,2.82653,831.991
1.300000000000001,2.80854,832.618
1.310000000000001,2.81819,834.415
1.320000000000001,2.8179,828.365
1.330000000000001,2.817,832.05
1.340000000000001,2.8264,837.949
1.350000000000001,2.81036,840.424
1.360000000000001,2.81104,835.52
1.370000000000001,2.81003,841.908
1.380000000000001,2.8233,843.333
1.390000000000001,2.81554,842.295
1.400000000000001,2.8249,840.481
1.410000000000001,2.82773,838.354
1.420000000000001,2.80451,845.397
1.430000000000001,2.8359,849.735
1.440000000000001,2.82457,843.33
1.450000000000001,2.80281,852.288
1.460000000000001,2.80817,851.376
1.470000000000001,2.83498,850.016
1.480000000000001,2.80779,848.071
1.490000000000001,2.81155,851.746
1.500000000000001,2.81429,854.1
1.5100000000000011,2.81354,860.034
1.5200000000000011,2.8413,854.78
1.5300000000000011,2.83149,854.586
1.5400000000000011,2.81179,857.283
1.5500000000000012,2.81679,861.431
1.5600000000000012,2.8337,859.565
1.5700000000000012,2.80946,856.214
1.5800000000000012,2.81322,860.474
1.5900000000000012,2.81361,864.686
1.6000000000000012,2.83111,862.137
1.6100000000000012,2.81218,866.778
1.6200000000000012,2.82156,865.751
1.6300000000000012,2.8179,865.777
1.6400000000000012,2.80919,868.527
1.6500000000000012,2.80511,867.568
1.6600000000000013,2.82414,867.838
1.6700000000000013,2.8314,872.757
1.6800000000000013,2.79479,871.513
1.6900000000000013,2.81241,871.56
1.7000000000000013,2.80925,874.805
1.7100000000000013,2.80744,877.989
1.7200000000000013,2.82849,871.751
1.7300000000000013,2.82025,876.306
1.7400000000000013,2.81184,869.435
1.7500000000000013,2.81669,877.489
1.7600000000000013,2.82419,878.388
1.7700000000000014,2.8188,878.047
1.7800000000000014,2.83885,877.307
1.7900000000000014,2.82376,876.861
1.8000000000000014,2.8083,880.233
1.8100000000000014,2.81528,881.559
1.8200000000000014,2.82769,879.723
1.8300000000000014,2.81932,878.406
1.8400000000000014,2.80965,879.817
1.8500000000000014,2.82453,884.307
1.8600000000000014,2.80674,876.919
1.8700000000000014,2.81172,882.8
1.8800000000000014,2.81931,881.849
1.8900000000000015,2.82023,887.216
1.9000000000000015,2.80724,881.141
1.9100000000000015,2.80428,884.678
1.9200000000000015,2.82038,886.346
1.9300000000000015,2.8083,885.39
1.9400000000000015,2.81419,886.343
1.9500000000000015,2.81581,883.47
1.9600000000000015,2.82158,887.297
1.9700000000000015,2.82732,887.528
1.9800000000000015,2.81109,892.271
1.9900000000000015,2.82538,888.852
2.0000000000000013,2.85025,899.848
2.010000000000001,2.82811,888.073
2.020000000000001,2.8092,892.935
2.0300000000000007,2.82635,891.43
2.0400000000000005,2.81354,892.774
2.0500000000000003,2.82282,893.859
2.06,2.82547,893.824
2.07,2.82039,893.973
2.0799999999999996,2.80346,897.64
2.0899999999999994,2.82174,896.045
2.099999999999999,2.82342,898.284
2.109999999999999,2.8228,896.093
2.1199999999999988,2.82872,899.636
2.1299999999999986,2.81713,894.979
2.1399999999999983,2.84317,896.501
2.149999999999998,2.81309,894.049
2.159999999999998,2.82396,895.79
2.1699999999999977,2.81748,900.584
2.1799999999999975,2.82253,896.541
2.1899999999999973,2.82322,901.897
2.199999999999997,2.81681,900.149
2.209999999999997,2.81993,901.575
2.2199999999999966,2.8162,905.232
2.2299999999999964,2.81928,900.208
2.239999999999996,2.82847,902.595
2.249999999999996,2.79961,902.289
2.259999999999996,2.82749,898.973
2.2699999999999956,2.81352,900.571
2.2799999999999954,2.81603,902.354
2.289999999999995,2.82169,900.579
