0.1;14.9327;0.00699975
0.11;14.9441;0.00629618
0.12;14.9424;0.00611175
0.13;14.954;0.00660406
0.14;14.9598;0.00694595
0.15000000000000002;14.9406;0.00799087
0.16000000000000003;14.9855;0.00815369
0.17000000000000004;14.9612;0.00772688
0.18000000000000005;14.9244;0.00678841
0.19000000000000006;14.95;0.0080772
0.20000000000000007;14.9525;0.00720759
0.21000000000000008;14.9453;0.00681962
0.22000000000000008;14.9473;0.00768183
0.2300000000000001;14.9357;0.00820569
0.2400000000000001;14.949;0.00832618
0.2500000000000001;14.9613;0.00902648
0.2600000000000001;14.9614;0.00861761
0.27000000000000013;14.9486;0.00914003
0.28000000000000014;14.9359;0.00925991
0.29000000000000015;14.9569;0.00898199
0.30000000000000016;14.9387;0.00977829
0.31000000000000016;14.9405;0.00917182
0.3200000000000002;14.9294;0.00997603
0.3300000000000002;14.9343;0.00936543
0.3400000000000002;14.9448;0.00944911
0.3500000000000002;14.9634;0.00935056
0.3600000000000002;14.9328;0.00968704
0.3700000000000002;14.9282;0.0111438
0.3800000000000002;14.9367;0.0106339
0.39000000000000024;14.9212;0.0117851
0.40000000000000024;14.9245;0.0112627
0.41000000000000025;14.9172;0.0124382
0.42000000000000026;14.9307;0.0111601
0.43000000000000027;14.9245;0.0119763
0.4400000000000003;14.9004;0.0116905
0.4500000000000003;14.9079;0.0113742
0.4600000000000003;14.8898;0.0121304
0.4700000000000003;14.888;0.0135704
0.4800000000000003;14.9213;0.0129867
0.4900000000000003;14.9132;0.0132838
0.5000000000000003;14.8978;0.0140681
0.5100000000000003;14.9035;0.0135086
0.5200000000000004;14.9189;0.0116555
0.5300000000000004;14.9024;0.0141321
0.5400000000000004;14.9171;0.0139588
0.5500000000000004;14.8923;0.0132135
0.5600000000000004;14.8943;0.0138901
0.5700000000000004;14.8894;0.0141104
0.5800000000000004;14.9081;0.0142615
0.5900000000000004;14.8706;0.0164749
0.6000000000000004;14.9196;0.0144956
0.6100000000000004;14.8985;0.0157586
0.6200000000000004;14.896;0.0141455
0.6300000000000004;14.8729;0.0152931
