0.1;264.83;0.127933
0.11;263.92;0.109643
0.12;262.236;0.202084
0.13;257.063;0.204656
0.14;257.92;0.340782
0.15000000000000002;253.734;0.358384
0.16000000000000003;246.668;0.477667
0.17000000000000004;238.243;0.858094
0.18000000000000005;222.862;1.76596
0.19000000000000006;211.237;1.57873
0.20000000000000007;182.035;5.61044
0.21000000000000008;153.739;8.81053
0.22000000000000008;51.3106;62.4081
0.2300000000000001;17.1554;111.442
0.2400000000000001;6.23054;213.872
0.2500000000000001;3.52115;317.736
0.2600000000000001;3.63246;398.361
0.27000000000000013;3.0445;467.281
0.28000000000000014;2.93024;535.083
0.29000000000000015;2.93739;581.381
0.30000000000000016;2.90465;657.594
0.31000000000000016;2.88039;728.73
0.3200000000000002;2.86867;792.237
0.3300000000000002;2.86447;829.232
0.3400000000000002;2.8378;890.413
0.3500000000000002;2.82946;942.68
0.3600000000000002;2.84004;990.802
0.3700000000000002;2.82082;1007.18
0.3800000000000002;2.8346;1044.97
0.39000000000000024;2.83705;1102.58
0.40000000000000024;2.83158;1128.72
0.41000000000000025;2.82615;1170.48
0.42000000000000026;2.81413;1194.97
0.43000000000000027;2.8181;1227.15
0.4400000000000003;2.80264;1262.1
0.4500000000000003;2.84206;1292.69
0.4600000000000003;2.83291;1311
0.4700000000000003;2.82243;1325.11
0.4800000000000003;2.82222;1356.47
0.4900000000000003;2.82204;1378.08
0.5000000000000003;2.82751;1408.77
0.5100000000000003;2.81176;1400.83
0.5200000000000004;2.81727;1446.57
0.5300000000000004;2.80984;1466.44
0.5400000000000004;2.82076;1480.43
0.5500000000000004;2.81871;1500.91
0.5600000000000004;2.81338;1510.4
0.5700000000000004;2.83716;1551.89
0.5800000000000004;2.81066;1553.06
0.5900000000000004;2.84544;1571.16
0.6000000000000004;2.84061;1588.07
0.6100000000000004;2.82103;1611.05
0.6200000000000004;2.82332;1612.35
0.6300000000000004;2.81613;1629.85
0.6400000000000005;2.82175;1628.72
0.6500000000000005;2.81953;1654.12
0.6600000000000005;2.81966;1680.06
0.6700000000000005;2.81042;1675.56
0.6800000000000005;2.81608;1704.39
0.6900000000000005;2.81447;1710.5
0.7000000000000005;2.81526;1718.61
0.7100000000000005;2.82074;1728.66
0.7200000000000005;2.80788;1742.75
0.7300000000000005;2.80655;1741.43
0.7400000000000005;2.81657;1762.37
0.7500000000000006;2.82507;1766.61
0.7600000000000006;2.81828;1774.12
0.7700000000000006;2.80784;1787.38
0.7800000000000006;2.8172;1796.57
0.7900000000000006;2.80315;1802.22
0.8000000000000006;2.827;1815.83
0.8100000000000006;2.82423;1828.31
0.8200000000000006;2.82571;1828.41
0.8300000000000006;2.82323;1837.14
0.8400000000000006;2.81692;1847.14
0.8500000000000006;2.81134;1845.24
0.8600000000000007;2.7997;1852.52
0.8700000000000007;2.81306;1870.26
0.8800000000000007;2.80735;1887.71
0.8900000000000007;2.82544;1894.4
0.9000000000000007;2.82961;1886.86
0.9100000000000007;2.82514;1903.99
